return_id,order_id,return_reason,return_date
R05025,O083421,Damaged,25-09-2025
R05026,O083450,Late Delivery,28-03-2025
R05027,O083482,Wrong Item,01-08-2025
R05028,O083511,Size/Fit Issue,30-06-2025
R05029,O083516,Late Delivery,26-08-2025
R05030,O083530,Size/Fit Issue,01-10-2025
R05031,O083531,Size/Fit Issue,24-06-2026
R05032,O083536,Damaged,27-09-2025
R05033,O083552,Quality Issue,15-06-2025
R05034,O083566,Size/Fit Issue,04-08-2025
R05035,O083598,Size/Fit Issue,11-10-2025
R05036,O083605,Damaged,14-10-2025
R05037,O083607,Size/Fit Issue,03-05-2025
R05038,O083610,Size/Fit Issue,28-07-2026
R05039,O083636,Late Delivery,18-07-2026
R05040,O083643,Changed Mind,14-06-2026
R05041,O083645,Damaged,21-07-2025
R05042,O083648,Changed Mind,12-10-2025
R05043,O083666,Late Delivery,25-07-2025
R05044,O083685,Changed Mind,16-11-2025
R05045,O083702,Wrong Item,07-11-2025
R05046,O083715,Size/Fit Issue,26-05-2025
R05047,O083730,Wrong Item,11-03-2026
R05048,O083732,Size/Fit Issue,23-06-2026
R05049,O083734,Damaged,17-05-2025
R05050,O083740,Quality Issue,23-09-2025
R05051,O083748,Wrong Item,04-03-2026
R05052,O083789,Quality Issue,20-11-2025
R05053,O083819,Wrong Item,04-09-2026
R05054,O083837,Size/Fit Issue,18-07-2026
R05055,O083853,Quality Issue,29-01-2026
R05056,O083866,Changed Mind,27-04-2025
R05057,O083888,Damaged,12-08-2026
R05058,O083902,Size/Fit Issue,27-07-2025
R05059,O083910,Damaged,05-04-2025
R05060,O083913,Damaged,03-12-2025
R05061,O083915,Wrong Item,02-03-2026
R05062,O083933,Changed Mind,08-11-2025
R05063,O083946,Quality Issue,18-04-2025
R05064,O083967,Wrong Item,28-11-2025
R05065,O083998,Damaged,11-06-2026
R05066,O084000,Size/Fit Issue,03-06-2026
R05067,O084030,Size/Fit Issue,04-04-2025
R05068,O084031,Late Delivery,25-03-2025
R05069,O084042,Quality Issue,03-10-2025
R05070,O084043,Quality Issue,09-06-2026
R05071,O084059,Size/Fit Issue,20-03-2025
R05072,O084082,Size/Fit Issue,19-08-2026
R05073,O084088,Quality Issue,05-01-2026
R05074,O084089,Changed Mind,17-03-2025
R05075,O084134,Late Delivery,03-10-2025
R05076,O084142,Wrong Item,24-07-2025
R05077,O084175,Size/Fit Issue,16-12-2025
R05078,O084186,Damaged,21-08-2025
R05079,O084219,Damaged,09-05-2025
R05080,O084258,Changed Mind,20-01-2026
R05081,O084270,Quality Issue,06-05-2026
R05082,O084272,Changed Mind,10-04-2026
R05083,O084276,Quality Issue,14-01-2025
R05084,O084278,Quality Issue,16-02-2026
R05085,O084297,Damaged,02-10-2025
R05086,O084306,Late Delivery,14-08-2026
R05087,O084321,Wrong Item,08-07-2026
R05088,O084324,Damaged,10-05-2026
R05089,O084363,Quality Issue,19-04-2026
R05090,O084372,Damaged,18-01-2025
R05091,O084374,Size/Fit Issue,07-04-2026
R05092,O084401,Size/Fit Issue,04-08-2025
R05093,O084415,Size/Fit Issue,12-04-2025
R05094,O084430,Size/Fit Issue,21-08-2025
R05095,O084444,Damaged,28-02-2025
R05096,O084522,Size/Fit Issue,31-07-2026
R05097,O084537,Quality Issue,14-09-2025
R05098,O084542,Size/Fit Issue,20-05-2026
R05099,O084566,Size/Fit Issue,10-04-2025
R05100,O084608,Size/Fit Issue,11-01-2026
R05101,O084632,Late Delivery,07-02-2026
R05102,O084639,Size/Fit Issue,05-03-2026
R05103,O084640,Changed Mind,04-08-2026
R05104,O084660,Size/Fit Issue,13-08-2026
R05105,O084665,Late Delivery,11-10-2025
R05106,O084682,Size/Fit Issue,24-04-2025
R05107,O084699,Late Delivery,06-10-2025
R05108,O084716,Late Delivery,04-02-2025
R05109,O084756,Damaged,25-05-2025
R05110,O084761,Quality Issue,28-04-2025
R05111,O084812,Damaged,06-04-2026
R05112,O084854,Damaged,12-04-2026
R05113,O084868,Damaged,11-07-2026
R05114,O084881,Quality Issue,29-05-2026
R05115,O084899,Quality Issue,08-03-2026
R05116,O084938,Quality Issue,08-05-2025
R05117,O084948,Quality Issue,09-05-2026
R05118,O084957,Size/Fit Issue,18-05-2026
R05119,O084964,Wrong Item,07-12-2025
R05120,O084966,Wrong Item,05-10-2025
R05121,O084975,Changed Mind,20-01-2025
R05122,O084990,Quality Issue,17-04-2025
R05123,O085003,Size/Fit Issue,21-06-2026
R05124,O085028,Wrong Item,23-07-2026
R05125,O085032,Wrong Item,10-07-2026
R05126,O085044,Damaged,16-08-2025
R05127,O085052,Wrong Item,18-06-2025
R05128,O085092,Size/Fit Issue,27-12-2025
R05129,O085103,Wrong Item,05-07-2025
R05130,O085152,Size/Fit Issue,04-07-2026
R05131,O085158,Size/Fit Issue,01-04-2025
R05132,O085172,Late Delivery,05-10-2025
R05133,O085184,Size/Fit Issue,10-07-2025
R05134,O085218,Wrong Item,14-05-2025
R05135,O085226,Quality Issue,01-05-2025
R05136,O085243,Late Delivery,13-02-2025
R05137,O085267,Damaged,25-03-2026
R05138,O085307,Size/Fit Issue,04-08-2025
R05139,O085321,Wrong Item,03-03-2025
R05140,O085329,Quality Issue,07-04-2026
R05141,O085378,Late Delivery,15-08-2026
R05142,O085379,Wrong Item,26-04-2026
R05143,O085447,Late Delivery,31-07-2025
R05144,O085471,Damaged,17-03-2026
R05145,O085491,Wrong Item,24-06-2025
R05146,O085495,Damaged,12-01-2026
R05147,O085498,Damaged,26-02-2025
R05148,O085533,Size/Fit Issue,16-01-2026
R05149,O085554,Quality Issue,10-06-2026
R05150,O085556,Damaged,22-04-2026
R05151,O085558,Quality Issue,28-04-2025
R05152,O085569,Size/Fit Issue,13-07-2025
R05153,O085593,Size/Fit Issue,15-04-2026
R05154,O085635,Quality Issue,12-11-2025
R05155,O085664,Quality Issue,29-04-2025
R05156,O085677,Quality Issue,27-04-2026
R05157,O085689,Changed Mind,27-04-2026
R05158,O085721,Size/Fit Issue,22-01-2025
R05159,O085741,Wrong Item,26-03-2025
R05160,O085767,Size/Fit Issue,08-08-2025
R05161,O085768,Changed Mind,03-05-2025
R05162,O085833,Damaged,09-02-2026
R05163,O085853,Late Delivery,06-04-2025
R05164,O085865,Damaged,25-04-2026
R05165,O085866,Size/Fit Issue,15-10-2025
R05166,O085943,Damaged,21-01-2025
R05167,O085958,Size/Fit Issue,04-06-2025
R05168,O085978,Late Delivery,25-06-2025
R05169,O086004,Changed Mind,30-08-2025
R05170,O086005,Changed Mind,22-01-2026
R05171,O086030,Quality Issue,19-03-2025
R05172,O086057,Quality Issue,31-03-2026
R05173,O086103,Late Delivery,23-04-2025
R05174,O086122,Damaged,11-01-2025
R05175,O086134,Size/Fit Issue,11-01-2026
R05176,O086148,Wrong Item,12-08-2025
R05177,O086207,Size/Fit Issue,29-12-2025
R05178,O086216,Late Delivery,07-05-2026
R05179,O086235,Changed Mind,16-06-2025
R05180,O086256,Size/Fit Issue,03-08-2025
R05181,O086260,Late Delivery,25-06-2026
R05182,O086276,Damaged,12-06-2026
R05183,O086306,Size/Fit Issue,14-01-2026
R05184,O086323,Changed Mind,04-11-2025
R05185,O086324,Late Delivery,20-05-2025
R05186,O086326,Wrong Item,01-12-2025
R05187,O086346,Changed Mind,27-05-2026
R05188,O086347,Changed Mind,09-10-2025
R05189,O086363,Damaged,18-06-2026
R05190,O086404,Size/Fit Issue,28-04-2026
R05191,O086462,Wrong Item,19-07-2025
R05192,O086470,Size/Fit Issue,07-06-2026
R05193,O086475,Quality Issue,05-02-2026
R05194,O086501,Size/Fit Issue,05-11-2025
R05195,O086533,Size/Fit Issue,21-04-2025
R05196,O086542,Late Delivery,10-03-2025
R05197,O086549,Wrong Item,29-07-2026
R05198,O086552,Late Delivery,17-11-2025
R05199,O086581,Size/Fit Issue,06-10-2025
R05200,O086586,Damaged,12-03-2026
R05201,O086593,Changed Mind,12-08-2026
R05202,O086617,Wrong Item,07-02-2025
R05203,O086674,Late Delivery,27-11-2025
R05204,O086682,Size/Fit Issue,06-04-2025
R05205,O086693,Changed Mind,06-08-2026
R05206,O086731,Changed Mind,20-05-2026
R05207,O086739,Wrong Item,06-05-2026
R05208,O086744,Wrong Item,25-01-2026
R05209,O086765,Damaged,23-08-2026
R05210,O086784,Quality Issue,08-10-2025
R05211,O086803,Size/Fit Issue,01-04-2025
R05212,O086806,Changed Mind,09-03-2025
R05213,O086823,Damaged,03-02-2025
R05214,O086859,Wrong Item,21-03-2025
R05215,O086885,Quality Issue,13-06-2025
R05216,O086895,Late Delivery,27-09-2025
R05217,O086900,Changed Mind,29-12-2025
R05218,O086906,Changed Mind,11-04-2025
R05219,O086916,Size/Fit Issue,23-01-2025
R05220,O086937,Size/Fit Issue,03-05-2025
R05221,O086958,Wrong Item,04-12-2025
R05222,O086969,Changed Mind,07-01-2026
R05223,O086978,Wrong Item,22-01-2025
R05224,O087007,Wrong Item,24-06-2026
R05225,O087008,Quality Issue,02-07-2026
R05226,O087026,Damaged,28-08-2026
R05227,O087038,Quality Issue,30-12-2025
R05228,O087048,Damaged,21-09-2025
R05229,O087054,Size/Fit Issue,14-06-2026
R05230,O087058,Size/Fit Issue,22-08-2026
R05231,O087062,Wrong Item,08-03-2025
R05232,O087077,Quality Issue,09-03-2026
R05233,O087124,Wrong Item,19-09-2025
R05234,O087166,Quality Issue,19-12-2025
R05235,O087174,Late Delivery,10-01-2026
R05236,O087175,Damaged,18-05-2026
R05237,O087177,Late Delivery,30-05-2025
R05238,O087195,Size/Fit Issue,03-03-2026
R05239,O087222,Size/Fit Issue,17-04-2025
R05240,O087235,Changed Mind,05-08-2025
R05241,O087248,Wrong Item,19-06-2026
R05242,O087260,Changed Mind,18-10-2025
R05243,O087270,Size/Fit Issue,13-09-2025
R05244,O087281,Damaged,30-06-2026
R05245,O087291,Quality Issue,23-04-2026
R05246,O087324,Changed Mind,28-09-2025
R05247,O087331,Size/Fit Issue,21-03-2025
R05248,O087334,Size/Fit Issue,31-01-2025
R05249,O087339,Size/Fit Issue,02-03-2026
R05250,O087368,Size/Fit Issue,22-06-2026
R05251,O087379,Damaged,06-03-2025
R05252,O087402,Late Delivery,16-03-2026
R05253,O087414,Late Delivery,04-09-2025
R05254,O087432,Late Delivery,12-11-2025
R05255,O087442,Changed Mind,10-06-2026
R05256,O087465,Wrong Item,19-08-2025
R05257,O087473,Quality Issue,24-08-2026
R05258,O087492,Changed Mind,18-07-2026
R05259,O087521,Wrong Item,20-08-2026
R05260,O087535,Quality Issue,09-03-2025
R05261,O087600,Wrong Item,27-03-2026
R05262,O087606,Late Delivery,21-03-2025
R05263,O087621,Damaged,25-04-2025
R05264,O087626,Quality Issue,19-12-2025
R05265,O087654,Wrong Item,03-07-2026
R05266,O087668,Size/Fit Issue,20-08-2025
R05267,O087683,Size/Fit Issue,08-08-2025
R05268,O087694,Damaged,02-03-2025
R05269,O087707,Late Delivery,23-05-2025
R05270,O087747,Size/Fit Issue,28-06-2026
R05271,O087786,Damaged,22-10-2025
R05272,O087788,Quality Issue,17-04-2026
R05273,O087816,Damaged,17-08-2025
R05274,O087820,Size/Fit Issue,29-03-2026
R05275,O087823,Damaged,07-04-2026
R05276,O087895,Quality Issue,25-08-2025
R05277,O087921,Size/Fit Issue,16-06-2026
R05278,O087925,Quality Issue,17-01-2025
R05279,O087934,Wrong Item,20-03-2025
R05280,O087969,Quality Issue,11-01-2025
R05281,O087992,Wrong Item,26-03-2026
R05282,O088012,Changed Mind,14-04-2026
R05283,O088014,Wrong Item,12-11-2025
R05284,O088020,Wrong Item,02-11-2025
R05285,O088025,Wrong Item,03-03-2025
R05286,O088052,Quality Issue,10-06-2025
R05287,O088092,Damaged,30-06-2025
R05288,O088098,Changed Mind,03-05-2025
R05289,O088123,Size/Fit Issue,26-04-2025
R05290,O088151,Wrong Item,26-04-2026
R05291,O088154,Wrong Item,12-01-2025
R05292,O088222,Quality Issue,17-10-2025
R05293,O088249,Wrong Item,05-04-2026
R05294,O088261,Quality Issue,21-06-2025
R05295,O088301,Size/Fit Issue,15-08-2025
R05296,O088306,Quality Issue,27-08-2025
R05297,O088319,Size/Fit Issue,27-08-2026
R05298,O088331,Late Delivery,31-05-2025
R05299,O088342,Changed Mind,14-03-2026
R05300,O088344,Quality Issue,03-06-2026
R05301,O088365,Quality Issue,27-06-2026
R05302,O088411,Wrong Item,25-03-2025
R05303,O088502,Size/Fit Issue,12-11-2025
R05304,O088504,Late Delivery,29-07-2025
R05305,O088522,Damaged,29-11-2025
R05306,O088523,Quality Issue,26-03-2026
R05307,O088530,Wrong Item,21-04-2025
R05308,O088547,Changed Mind,20-11-2025
R05309,O088555,Wrong Item,12-02-2026
R05310,O088561,Wrong Item,27-06-2026
R05311,O088564,Changed Mind,25-01-2025
R05312,O088626,Damaged,14-01-2025
R05313,O088631,Changed Mind,01-11-2025
R05314,O088643,Quality Issue,07-08-2026
R05315,O088644,Quality Issue,04-12-2025
R05316,O088667,Changed Mind,26-05-2025
R05317,O088668,Changed Mind,05-04-2026
R05318,O088675,Size/Fit Issue,25-03-2026
R05319,O088733,Quality Issue,30-05-2025
R05320,O088745,Quality Issue,29-01-2025
R05321,O088756,Size/Fit Issue,03-05-2025
R05322,O088790,Wrong Item,18-04-2026
R05323,O088812,Size/Fit Issue,11-01-2026
R05324,O088830,Quality Issue,26-03-2025
R05325,O088839,Wrong Item,27-07-2026
R05326,O088898,Quality Issue,25-08-2026
R05327,O088904,Wrong Item,10-02-2025
R05328,O088922,Damaged,14-02-2025
R05329,O088982,Late Delivery,04-11-2025
R05330,O088990,Changed Mind,24-02-2026
R05331,O089014,Size/Fit Issue,23-06-2026
R05332,O089032,Wrong Item,13-03-2025
R05333,O089048,Size/Fit Issue,28-10-2025
R05334,O089083,Damaged,05-03-2026
R05335,O089097,Changed Mind,18-07-2026
R05336,O089105,Wrong Item,16-04-2025
R05337,O089112,Wrong Item,27-06-2026
R05338,O089117,Damaged,24-07-2026
R05339,O089119,Size/Fit Issue,13-11-2025
R05340,O089132,Wrong Item,09-02-2025
R05341,O089142,Changed Mind,03-10-2025
R05342,O089150,Wrong Item,03-09-2025
R05343,O089154,Wrong Item,10-11-2025
R05344,O089204,Wrong Item,15-04-2025
R05345,O089231,Late Delivery,15-09-2025
R05346,O089249,Late Delivery,01-04-2025
R05347,O089262,Size/Fit Issue,09-07-2025
R05348,O089274,Quality Issue,07-08-2026
R05349,O089283,Changed Mind,08-01-2026
R05350,O089292,Size/Fit Issue,29-07-2026
R05351,O089308,Size/Fit Issue,01-09-2025
R05352,O089312,Size/Fit Issue,19-07-2025
R05353,O089316,Late Delivery,10-07-2026
R05354,O089344,Late Delivery,02-02-2025
R05355,O089357,Wrong Item,08-09-2025
R05356,O089377,Size/Fit Issue,26-05-2025
R05357,O089380,Damaged,11-07-2026
R05358,O089391,Damaged,15-06-2025
R05359,O089441,Damaged,16-05-2025
R05360,O089466,Late Delivery,07-05-2026
R05361,O089487,Quality Issue,15-04-2026
R05362,O089489,Late Delivery,14-12-2025
R05363,O089518,Wrong Item,05-06-2026
R05364,O089519,Size/Fit Issue,09-09-2026
R05365,O089529,Size/Fit Issue,19-06-2025
R05366,O089560,Size/Fit Issue,28-08-2026
R05367,O089564,Size/Fit Issue,01-03-2026
R05368,O089565,Wrong Item,06-06-2025
R05369,O089577,Size/Fit Issue,12-07-2026
R05370,O089580,Quality Issue,09-01-2026
R05371,O089584,Size/Fit Issue,09-05-2026
R05372,O089609,Wrong Item,02-05-2025
R05373,O089623,Quality Issue,13-08-2026
R05374,O089629,Size/Fit Issue,21-07-2025
R05375,O089635,Quality Issue,31-08-2025
R05376,O089636,Damaged,16-04-2026
R05377,O089664,Quality Issue,08-01-2025
R05378,O089679,Damaged,21-10-2025
R05379,O089759,Damaged,15-07-2025
R05380,O089767,Quality Issue,05-07-2026
R05381,O089790,Late Delivery,17-07-2026
R05382,O089827,Damaged,11-08-2026
R05383,O089836,Damaged,11-08-2026
R05384,O089854,Late Delivery,23-03-2026
R05385,O089898,Wrong Item,01-07-2025
R05386,O089915,Size/Fit Issue,29-01-2025
R05387,O089931,Late Delivery,17-04-2026
R05388,O089943,Size/Fit Issue,16-10-2025
R05389,O089949,Wrong Item,24-12-2025
R05390,O089966,Wrong Item,12-03-2025
R05391,O089973,Size/Fit Issue,05-08-2026
R05392,O090004,Size/Fit Issue,01-04-2026
R05393,O090034,Quality Issue,27-07-2026
R05394,O090041,Wrong Item,10-08-2026
R05395,O090058,Quality Issue,31-01-2025
R05396,O090059,Wrong Item,09-02-2026
R05397,O090073,Quality Issue,05-10-2025
R05398,O090078,Quality Issue,28-02-2026
R05399,O090139,Quality Issue,22-05-2025
R05400,O090155,Quality Issue,12-04-2026
R05401,O090161,Size/Fit Issue,26-09-2025
R05402,O090164,Size/Fit Issue,22-06-2025
R05403,O090180,Wrong Item,09-12-2025
R05404,O090214,Damaged,01-02-2026
R05405,O090226,Quality Issue,09-05-2026
R05406,O090258,Size/Fit Issue,11-04-2026
R05407,O090324,Wrong Item,08-10-2025
R05408,O090325,Wrong Item,15-08-2026
R05409,O090342,Quality Issue,30-03-2026
R05410,O090367,Size/Fit Issue,17-10-2025
R05411,O090373,Damaged,05-12-2025
R05412,O090378,Damaged,10-03-2025
R05413,O090391,Size/Fit Issue,16-07-2025
R05414,O090394,Late Delivery,18-04-2026
R05415,O090407,Size/Fit Issue,11-11-2025
R05416,O090429,Wrong Item,02-03-2025
R05417,O090431,Quality Issue,16-08-2026
R05418,O090479,Changed Mind,16-09-2025
R05419,O090490,Late Delivery,24-09-2025
R05420,O090501,Damaged,15-08-2026
R05421,O090502,Damaged,18-02-2026
R05422,O090534,Changed Mind,03-08-2025
R05423,O090535,Changed Mind,24-03-2026
R05424,O090536,Size/Fit Issue,05-01-2026
R05425,O090547,Damaged,28-01-2025
R05426,O090551,Changed Mind,03-02-2026
R05427,O090558,Late Delivery,15-03-2026
R05428,O090571,Late Delivery,16-08-2025
R05429,O090582,Size/Fit Issue,17-03-2025
R05430,O090594,Size/Fit Issue,26-07-2026
R05431,O090611,Changed Mind,21-01-2026
R05432,O090615,Size/Fit Issue,16-03-2026
R05433,O090628,Quality Issue,18-05-2025
R05434,O090633,Quality Issue,17-05-2025
R05435,O090672,Wrong Item,01-06-2026
R05436,O090675,Changed Mind,17-05-2025
R05437,O090678,Damaged,01-10-2025
R05438,O090685,Size/Fit Issue,10-05-2025
R05439,O090757,Size/Fit Issue,15-06-2025
R05440,O090769,Damaged,05-04-2025
R05441,O090771,Size/Fit Issue,20-07-2026
R05442,O090783,Quality Issue,29-05-2025
R05443,O090792,Size/Fit Issue,10-04-2025
R05444,O090795,Size/Fit Issue,28-04-2025
R05445,O090797,Damaged,28-08-2026
R05446,O090806,Late Delivery,01-02-2025
R05447,O090814,Quality Issue,08-03-2025
R05448,O090841,Size/Fit Issue,23-02-2025
R05449,O090850,Quality Issue,06-02-2026
R05450,O090863,Size/Fit Issue,16-08-2025
R05451,O090870,Size/Fit Issue,20-12-2025
R05452,O090882,Damaged,12-02-2025
R05453,O090888,Damaged,27-04-2026
R05454,O090901,Quality Issue,08-08-2026
R05455,O090918,Quality Issue,22-02-2025
R05456,O090958,Size/Fit Issue,12-03-2025
R05457,O090960,Damaged,21-02-2025
R05458,O090963,Damaged,06-04-2026
R05459,O091016,Changed Mind,23-08-2025
R05460,O091028,Changed Mind,04-03-2026
R05461,O091039,Damaged,24-03-2026
R05462,O091048,Size/Fit Issue,10-03-2026
R05463,O091050,Late Delivery,02-03-2026
R05464,O091067,Changed Mind,18-12-2025
R05465,O091068,Wrong Item,29-05-2026
R05466,O091077,Size/Fit Issue,16-06-2025
R05467,O091086,Changed Mind,14-02-2026
R05468,O091087,Quality Issue,29-06-2026
R05469,O091093,Wrong Item,13-08-2026
R05470,O091139,Late Delivery,27-12-2025
R05471,O091171,Late Delivery,26-06-2025
R05472,O091202,Quality Issue,18-08-2025
R05473,O091207,Wrong Item,11-01-2026
R05474,O091223,Late Delivery,25-12-2025
R05475,O091226,Wrong Item,16-07-2026
R05476,O091229,Damaged,12-04-2025
R05477,O091238,Size/Fit Issue,20-06-2026
R05478,O091264,Damaged,16-02-2025
R05479,O091268,Changed Mind,26-06-2026
R05480,O091271,Wrong Item,17-08-2025
R05481,O091292,Damaged,12-05-2026
R05482,O091320,Size/Fit Issue,23-04-2025
R05483,O091364,Size/Fit Issue,27-03-2026
R05484,O091375,Late Delivery,06-01-2025
R05485,O091376,Damaged,22-02-2025
R05486,O091434,Size/Fit Issue,06-08-2025
R05487,O091439,Late Delivery,09-09-2026
R05488,O091443,Size/Fit Issue,27-08-2026
R05489,O091450,Quality Issue,31-07-2025
R05490,O091474,Damaged,19-03-2026
R05491,O091488,Size/Fit Issue,20-02-2026
R05492,O091500,Size/Fit Issue,30-05-2025
R05493,O091501,Quality Issue,21-10-2025
R05494,O091508,Damaged,30-04-2026
R05495,O091525,Damaged,24-02-2026
R05496,O091566,Quality Issue,10-04-2025
R05497,O091579,Changed Mind,27-07-2026
R05498,O091580,Size/Fit Issue,06-05-2026
R05499,O091591,Late Delivery,15-07-2026
R05500,O091598,Late Delivery,08-02-2026
R05501,O091612,Quality Issue,30-11-2025
R05502,O091632,Quality Issue,16-01-2025
R05503,O091648,Size/Fit Issue,31-07-2026
R05504,O091684,Changed Mind,24-01-2026
R05505,O091708,Damaged,01-10-2025
R05506,O091709,Changed Mind,01-01-2026
R05507,O091710,Size/Fit Issue,10-03-2025
R05508,O091737,Wrong Item,27-02-2025
R05509,O091738,Changed Mind,04-04-2026
R05510,O091741,Wrong Item,02-03-2025
R05511,O091752,Damaged,23-10-2025
R05512,O091759,Damaged,04-05-2025
R05513,O091763,Size/Fit Issue,12-03-2025
R05514,O091852,Changed Mind,17-05-2026
R05515,O091859,Wrong Item,11-12-2025
R05516,O091894,Changed Mind,07-01-2026
R05517,O091921,Changed Mind,10-12-2025
R05518,O091930,Quality Issue,18-01-2025
R05519,O091933,Late Delivery,19-08-2025
R05520,O091945,Quality Issue,26-09-2025
R05521,O091961,Damaged,05-08-2026
R05522,O091972,Wrong Item,16-06-2026
R05523,O091989,Damaged,14-04-2025
R05524,O092001,Quality Issue,26-09-2025
R05525,O092022,Quality Issue,08-05-2026
R05526,O092024,Quality Issue,16-06-2025
R05527,O092029,Size/Fit Issue,06-12-2025
R05528,O092034,Quality Issue,28-04-2026
R05529,O092038,Size/Fit Issue,16-07-2025
R05530,O092041,Size/Fit Issue,26-02-2026
R05531,O092063,Size/Fit Issue,10-03-2026
R05532,O092083,Quality Issue,29-05-2026
R05533,O092105,Wrong Item,17-05-2025
R05534,O092129,Damaged,05-10-2025
R05535,O092174,Wrong Item,03-07-2026
