order_id,expected_delivery_date,actual_delivery_date,delivery_days,delivery_status,,,
O094602,11-07-2026,11-07-2026,5,On Time,,,
O094603,25-01-2026,25-01-2026,1,On Time,,,
O094604,29-11-2025,29-11-2025,5,On Time,,,
O094605,24-06-2025,24-06-2025,1,On Time,,,
O094606,03-11-2025,06-11-2025,7,Late,,,
O094607,10-01-2026,10-01-2026,5,Not Shipped,,,
O094608,01-09-2026,01-09-2026,5,On Time,,,
O094609,27-05-2026,27-05-2026,4,On Time,,,
O094610,19-09-2025,19-09-2025,4,On Time,,,
O094611,07-05-2025,12-05-2025,10,Late,,,
O094612,07-05-2025,07-05-2025,1,On Time,,,
O094613,23-04-2026,23-04-2026,8,On Time,,,
O094614,03-02-2025,03-02-2025,4,On Time,,,
O094615,21-02-2026,21-02-2026,8,On Time,,,
O094616,10-08-2026,10-08-2026,7,On Time,,,
O094617,05-12-2025,05-12-2025,3,On Time,,,
O094618,27-03-2025,27-03-2025,2,On Time,,,
O094619,16-04-2025,16-04-2025,3,On Time,,,
O094620,24-07-2025,24-07-2025,4,On Time,,,
O094621,01-04-2026,01-04-2026,3,On Time,,,
O094622,18-02-2026,23-02-2026,12,Late,,,
O094623,10-06-2026,10-06-2026,3,On Time,,,
O094624,25-02-2025,01-03-2025,6,Late,,,
O094625,13-02-2025,13-02-2025,3,On Time,,,
O094626,08-02-2026,08-02-2026,5,On Time,,,
O094627,07-12-2025,12-12-2025,9,Late,,,
O094628,25-02-2025,25-02-2025,1,On Time,,,
O094629,19-10-2025,19-10-2025,2,On Time,,,
O094630,05-02-2025,05-02-2025,6,On Time,,,
O094631,26-07-2026,26-07-2026,8,On Time,,,
O094632,02-02-2025,02-02-2025,1,On Time,,,
O094633,01-05-2025,02-05-2025,6,Late,,,
O094634,08-01-2026,08-01-2026,2,On Time,,,
O094635,07-03-2026,12-03-2026,7,Late,,,
O094636,14-07-2026,14-07-2026,7,On Time,,,
O094637,03-04-2026,03-04-2026,7,On Time,,,
O094638,20-03-2025,20-03-2025,2,On Time,,,
O094639,05-01-2025,10-01-2025,6,Not Shipped,,,
O094640,24-02-2026,24-02-2026,3,On Time,,,
O094641,02-07-2025,02-07-2025,4,On Time,,,
O094642,27-05-2025,27-05-2025,3,On Time,,,
O094643,07-05-2025,07-05-2025,1,On Time,,,
O094644,12-10-2025,12-10-2025,4,On Time,,,
O094645,27-06-2025,27-06-2025,1,On Time,,,
O094646,08-10-2025,08-10-2025,8,Not Shipped,,,
O094647,04-03-2026,04-03-2026,7,On Time,,,
O094648,23-10-2025,23-10-2025,8,On Time,,,
O094649,09-04-2025,09-04-2025,5,On Time,,,
O094650,03-06-2025,03-06-2025,7,On Time,,,
O094651,23-07-2025,23-07-2025,2,On Time,,,
O094652,22-05-2026,22-05-2026,2,On Time,,,
O094653,25-08-2026,25-08-2026,7,On Time,,,
O094654,15-04-2025,15-04-2025,8,Not Shipped,,,
O094655,17-05-2026,20-05-2026,11,Late,,,
O094656,17-03-2025,17-03-2025,1,On Time,,,
O094657,07-06-2026,07-06-2026,4,On Time,,,
O094658,02-03-2026,05-03-2026,9,Not Shipped,,,
O094659,08-08-2026,08-08-2026,1,On Time,,,
O094660,01-09-2025,01-09-2025,8,On Time,,,
O094661,27-10-2025,27-10-2025,1,On Time,,,
O094662,21-08-2026,23-08-2026,6,Late,,,
O094663,28-01-2025,29-01-2025,3,Late,,,
O094664,25-12-2025,25-12-2025,1,On Time,,,
O094665,16-10-2025,16-10-2025,2,On Time,,,
O094666,28-04-2026,28-04-2026,3,On Time,,,
O094667,03-04-2026,03-04-2026,6,Not Shipped,,,
O094668,08-08-2025,08-08-2025,2,On Time,,,
O094669,07-07-2025,07-07-2025,5,On Time,,,
O094670,21-11-2025,21-11-2025,6,On Time,,,
O094671,07-04-2025,07-04-2025,7,On Time,,,
O094672,10-01-2026,10-01-2026,1,On Time,,,
O094673,03-03-2026,04-03-2026,2,Late,,,
O094674,09-08-2025,13-08-2025,6,Late,,,
O094675,26-07-2026,26-07-2026,8,On Time,,,
O094676,11-04-2026,11-04-2026,7,On Time,,,
O094677,26-01-2026,27-01-2026,6,Late,,,
O094678,24-04-2026,24-04-2026,8,On Time,,,
O094679,08-03-2026,08-03-2026,1,On Time,,,
O094680,18-12-2025,18-12-2025,8,On Time,,,
O094681,02-08-2025,02-08-2025,1,On Time,,,
O094682,16-06-2025,16-06-2025,1,On Time,,,
O094683,24-08-2026,24-08-2026,5,On Time,,,
O094684,01-01-2026,01-01-2026,5,On Time,,,
O094685,15-08-2025,15-08-2025,2,On Time,,,
O094686,25-11-2025,25-11-2025,4,On Time,,,
O094687,12-02-2025,17-02-2025,13,Late,,,
O094688,17-12-2025,17-12-2025,4,On Time,,,
O094689,14-06-2025,14-06-2025,6,On Time,,,
O094690,20-06-2025,20-06-2025,2,On Time,,,
O094691,14-07-2026,17-07-2026,8,Late,,,
O094692,16-03-2026,16-03-2026,1,On Time,,,
O094693,01-12-2025,01-12-2025,6,On Time,,,
O094694,29-03-2025,03-04-2025,10,Late,,,
O094695,02-06-2025,02-06-2025,8,On Time,,,
O094696,18-11-2025,18-11-2025,5,On Time,,,
O094697,05-02-2026,05-02-2026,7,On Time,,,
O094698,01-02-2026,05-02-2026,8,Late,,,
O094699,19-02-2025,19-02-2025,8,On Time,,,
O094700,01-07-2026,01-07-2026,8,On Time,,,
O094701,12-12-2025,17-12-2025,11,Late,,,
O094702,13-01-2025,17-01-2025,11,Late,,,
O094703,09-07-2025,09-07-2025,2,On Time,,,
O094704,25-04-2025,25-04-2025,8,On Time,,,
O094705,30-04-2026,30-04-2026,3,On Time,,,
O094706,10-12-2025,10-12-2025,1,On Time,,,
O094707,13-07-2026,13-07-2026,2,On Time,,,
O094708,19-10-2025,19-10-2025,6,On Time,,,
O094709,04-07-2026,04-07-2026,8,On Time,,,
O094710,14-02-2026,14-02-2026,2,On Time,,,
O094711,30-03-2025,30-03-2025,2,On Time,,,
O094712,07-04-2025,07-04-2025,5,On Time,,,
O094713,27-06-2025,27-06-2025,5,On Time,,,
O094714,24-02-2025,24-02-2025,3,On Time,,,
O094715,22-07-2026,22-07-2026,8,On Time,,,
O094716,30-03-2025,30-03-2025,2,On Time,,,
O094717,18-11-2025,18-11-2025,7,On Time,,,
O094718,08-03-2025,08-03-2025,5,On Time,,,
O094719,03-07-2025,03-07-2025,1,On Time,,,
O094720,22-06-2025,22-06-2025,5,On Time,,,
O094721,02-05-2026,02-05-2026,6,On Time,,,
O094722,01-09-2026,01-09-2026,3,On Time,,,
O094723,25-04-2026,28-04-2026,10,Late,,,
O094724,02-03-2025,02-03-2025,5,On Time,,,
O094725,30-09-2025,30-09-2025,5,On Time,,,
O094726,20-06-2025,20-06-2025,5,On Time,,,
O094727,16-11-2025,16-11-2025,8,On Time,,,
O094728,20-07-2025,20-07-2025,6,On Time,,,
O094729,30-04-2025,30-04-2025,6,On Time,,,
O094730,21-09-2025,21-09-2025,5,On Time,,,
O094731,20-01-2026,20-01-2026,5,On Time,,,
O094732,15-06-2025,17-06-2025,4,Late,,,
O094733,24-04-2026,24-04-2026,1,On Time,,,
O094734,13-05-2025,13-05-2025,1,On Time,,,
O094735,28-12-2025,28-12-2025,3,On Time,,,
O094736,05-03-2026,10-03-2026,12,Not Shipped,,,
O094737,04-03-2026,04-03-2026,5,On Time,,,
O094738,28-02-2025,28-02-2025,1,On Time,,,
O094739,25-08-2026,26-08-2026,2,Late,,,
O094740,05-02-2026,05-02-2026,4,On Time,,,
O094741,18-05-2026,18-05-2026,4,On Time,,,
O094742,03-07-2026,03-07-2026,7,On Time,,,
O094743,25-09-2025,25-09-2025,2,On Time,,,
O094744,20-06-2025,20-06-2025,3,On Time,,,
O094745,08-04-2026,08-04-2026,1,On Time,,,
O094746,25-02-2026,25-02-2026,4,On Time,,,
O094747,02-04-2026,04-04-2026,9,Late,,,
O094748,12-08-2025,14-08-2025,10,Late,,,
O094749,31-07-2026,31-07-2026,4,On Time,,,
O094750,27-05-2025,30-05-2025,7,Late,,,
O094751,18-06-2025,18-06-2025,6,On Time,,,
O094752,06-08-2025,06-08-2025,8,On Time,,,
O094753,03-11-2025,05-11-2025,3,Not Shipped,,,
O094754,19-07-2026,23-07-2026,8,Late,,,
O094755,11-07-2025,11-07-2025,2,On Time,,,
O094756,14-06-2026,14-06-2026,5,On Time,,,
O094757,15-03-2026,15-03-2026,5,On Time,,,
O094758,19-02-2025,19-02-2025,6,On Time,,,
O094759,15-04-2025,18-04-2025,7,Late,,,
O094760,03-02-2025,03-02-2025,4,On Time,,,
O094761,30-06-2026,30-06-2026,2,On Time,,,
O094762,09-05-2025,09-05-2025,5,On Time,,,
O094763,09-02-2026,09-02-2026,6,On Time,,,
O094764,28-02-2025,05-03-2025,7,Late,,,
O094765,25-09-2025,25-09-2025,2,On Time,,,
O094766,10-04-2026,10-04-2026,1,On Time,,,
O094767,06-12-2025,06-12-2025,5,On Time,,,
O094768,15-05-2025,15-05-2025,2,On Time,,,
O094769,26-05-2025,26-05-2025,7,On Time,,,
O094770,15-02-2026,17-02-2026,8,Late,,,
O094771,29-08-2026,29-08-2026,3,On Time,,,
O094772,11-01-2025,15-01-2025,9,Late,,,
O094773,18-06-2025,18-06-2025,8,On Time,,,
O094774,22-04-2025,22-04-2025,4,On Time,,,
O094775,25-08-2026,25-08-2026,3,Not Shipped,,,
O094776,16-09-2025,16-09-2025,6,On Time,,,
O094777,14-08-2026,14-08-2026,2,On Time,,,
O094778,08-01-2025,08-01-2025,7,On Time,,,
O094779,27-06-2026,27-06-2026,4,On Time,,,
O094780,25-03-2026,25-03-2026,7,On Time,,,
O094781,18-03-2025,18-03-2025,3,On Time,,,
O094782,05-04-2025,05-04-2025,1,On Time,,,
O094783,25-01-2025,25-01-2025,1,On Time,,,
O094784,25-05-2026,25-05-2026,7,On Time,,,
O094785,01-05-2025,01-05-2025,7,On Time,,,
O094786,29-10-2025,29-10-2025,2,On Time,,,
O094787,17-06-2025,17-06-2025,3,Not Shipped,,,
O094788,27-01-2025,27-01-2025,8,On Time,,,
O094789,10-07-2025,10-07-2025,7,On Time,,,
O094790,12-05-2025,12-05-2025,6,Not Shipped,,,
O094791,17-02-2025,17-02-2025,3,On Time,,,
O094792,19-02-2026,19-02-2026,6,Not Shipped,,,
O094793,27-11-2025,27-11-2025,1,On Time,,,
O094794,11-06-2025,11-06-2025,7,On Time,,,
O094795,26-05-2025,26-05-2025,8,On Time,,,
O094796,18-03-2025,18-03-2025,6,On Time,,,
O094797,18-06-2026,18-06-2026,3,On Time,,,
O094798,16-04-2026,16-04-2026,7,Not Shipped,,,
O094799,14-06-2026,14-06-2026,7,On Time,,,
O094800,27-09-2025,27-09-2025,5,On Time,,,
O094801,12-07-2025,12-07-2025,7,On Time,,,
O094802,14-04-2026,14-04-2026,2,On Time,,,
O094803,10-07-2026,10-07-2026,1,On Time,,,
O094804,28-10-2025,28-10-2025,3,On Time,,,
O094805,19-10-2025,19-10-2025,1,On Time,,,
O094806,24-04-2026,24-04-2026,5,On Time,,,
O094807,30-08-2025,30-08-2025,3,On Time,,,
O094808,16-05-2025,19-05-2025,10,Not Shipped,,,
O094809,16-06-2026,16-06-2026,5,Not Shipped,,,
O094810,17-03-2025,17-03-2025,2,On Time,,,
O094811,07-05-2025,09-05-2025,10,Late,,,
O094812,12-06-2025,12-06-2025,5,Not Shipped,,,
O094813,22-06-2026,22-06-2026,3,On Time,,,
O094814,24-07-2025,27-07-2025,9,Late,,,
O094815,30-11-2025,30-11-2025,3,Not Shipped,,,
O094816,19-11-2025,19-11-2025,4,On Time,,,
O094817,17-12-2025,17-12-2025,2,On Time,,,
O094818,20-01-2025,20-01-2025,6,On Time,,,
O094819,17-01-2026,21-01-2026,11,Late,,,
O094820,29-12-2025,29-12-2025,1,On Time,,,
O094821,29-05-2026,01-06-2026,8,Late,,,
O094822,16-06-2025,16-06-2025,1,On Time,,,
O094823,18-02-2026,18-02-2026,1,Not Shipped,,,
O094824,15-02-2025,20-02-2025,10,Late,,,
O094825,23-07-2026,23-07-2026,3,On Time,,,
O094826,08-07-2025,11-07-2025,4,Late,,,
O094827,10-05-2026,10-05-2026,6,On Time,,,
O094828,12-04-2025,13-04-2025,8,Late,,,
O094829,08-11-2025,08-11-2025,1,On Time,,,
O094830,02-05-2026,02-05-2026,2,On Time,,,
O094831,01-06-2026,01-06-2026,7,On Time,,,
O094832,21-06-2026,21-06-2026,3,On Time,,,
O094833,20-03-2026,20-03-2026,8,On Time,,,
O094834,01-12-2025,03-12-2025,7,Late,,,
O094835,29-03-2025,29-03-2025,4,On Time,,,
O094836,12-02-2025,12-02-2025,6,On Time,,,
O094837,24-01-2025,24-01-2025,7,On Time,,,
O094838,19-07-2025,19-07-2025,3,On Time,,,
O094839,22-10-2025,25-10-2025,5,Late,,,
O094840,14-06-2025,14-06-2025,1,On Time,,,
O094841,12-06-2026,12-06-2026,6,On Time,,,
O094842,30-05-2025,30-05-2025,2,On Time,,,
O094843,28-10-2025,30-10-2025,8,Late,,,
O094844,07-04-2026,07-04-2026,4,On Time,,,
O094845,05-04-2026,05-04-2026,5,On Time,,,
O094846,27-03-2026,27-03-2026,5,On Time,,,
O094847,21-04-2026,21-04-2026,5,Not Shipped,,,
O094848,26-03-2026,26-03-2026,5,On Time,,,
O094849,01-09-2026,01-09-2026,8,On Time,,,
O094850,29-03-2025,29-03-2025,5,On Time,,,
O094851,08-11-2025,08-11-2025,8,On Time,,,
O094852,27-03-2025,27-03-2025,5,On Time,,,
O094853,07-02-2025,07-02-2025,5,On Time,,,
O094854,05-08-2026,05-08-2026,1,On Time,,,
O094855,04-08-2026,04-08-2026,6,On Time,,,
O094856,22-07-2026,22-07-2026,7,On Time,,,
O094857,19-04-2026,19-04-2026,3,On Time,,,
O094858,13-03-2025,13-03-2025,8,On Time,,,
O094859,08-06-2026,08-06-2026,6,On Time,,,
O094860,21-07-2026,21-07-2026,4,On Time,,,
O094861,19-01-2025,19-01-2025,8,On Time,,,
O094862,03-03-2025,07-03-2025,9,Late,,,
O094863,12-06-2025,12-06-2025,4,On Time,,,
O094864,10-06-2025,10-06-2025,3,Not Shipped,,,
O094865,13-07-2025,18-07-2025,8,Late,,,
O094866,09-04-2025,09-04-2025,7,On Time,,,
O094867,19-06-2025,19-06-2025,4,On Time,,,
O094868,24-07-2025,24-07-2025,6,On Time,,,
O094869,14-02-2026,17-02-2026,11,Late,,,
O094870,02-04-2025,02-04-2025,4,On Time,,,
O094871,30-05-2026,30-05-2026,4,On Time,,,
O094872,29-03-2025,29-03-2025,2,On Time,,,
O094873,19-07-2025,19-07-2025,8,On Time,,,
O094874,14-12-2025,14-12-2025,8,On Time,,,
O094875,04-04-2026,09-04-2026,12,Late,,,
O094876,19-02-2026,20-02-2026,7,Late,,,
O094877,21-07-2025,21-07-2025,6,On Time,,,
O094878,23-07-2026,23-07-2026,3,On Time,,,
O094879,13-12-2025,16-12-2025,6,Late,,,
O094880,24-03-2026,24-03-2026,7,On Time,,,
O094881,18-03-2025,22-03-2025,12,Late,,,
O094882,15-05-2026,15-05-2026,6,On Time,,,
O094883,24-08-2025,24-08-2025,7,On Time,,,
O094884,17-10-2025,17-10-2025,1,Not Shipped,,,
O094885,13-05-2025,13-05-2025,7,On Time,,,
O094886,24-01-2025,24-01-2025,7,On Time,,,
O094887,24-03-2026,24-03-2026,3,On Time,,,
O094888,26-08-2026,26-08-2026,1,On Time,,,
O094889,14-02-2026,14-02-2026,1,Not Shipped,,,
O094890,24-06-2026,24-06-2026,3,On Time,,,
O094891,14-09-2025,14-09-2025,1,On Time,,,
O094892,30-05-2026,30-05-2026,2,On Time,,,
O094893,23-10-2025,23-10-2025,5,On Time,,,
O094894,27-08-2025,27-08-2025,6,On Time,,,
O094895,12-09-2025,12-09-2025,6,On Time,,,
O094896,15-03-2026,15-03-2026,2,On Time,,,
O094897,22-02-2026,25-02-2026,9,Late,,,
O094898,26-10-2025,26-10-2025,4,On Time,,,
O094899,28-06-2025,01-07-2025,7,Late,,,
O094900,02-04-2025,02-04-2025,6,On Time,,,
O094901,22-03-2025,22-03-2025,6,On Time,,,
O094902,01-10-2025,05-10-2025,6,Late,,,
O094903,25-01-2026,25-01-2026,1,On Time,,,
O094904,22-02-2025,26-02-2025,12,Late,,,
O094905,18-08-2025,18-08-2025,5,On Time,,,
O094906,01-07-2025,01-07-2025,1,Not Shipped,,,
O094907,23-01-2026,23-01-2026,2,On Time,,,
O094908,30-05-2025,30-05-2025,6,On Time,,,
O094909,09-03-2026,09-03-2026,4,On Time,,,
O094910,03-10-2025,03-10-2025,6,On Time,,,
O094911,19-11-2025,19-11-2025,8,On Time,,,
O094912,29-09-2025,30-09-2025,4,Late,,,
O094913,23-12-2025,23-12-2025,8,On Time,,,
O094914,06-05-2026,08-05-2026,4,Late,,,
O094915,26-10-2025,26-10-2025,4,On Time,,,
O094916,04-12-2025,04-12-2025,4,On Time,,,
O094917,18-04-2025,18-04-2025,6,On Time,,,
O094918,29-04-2025,29-04-2025,3,On Time,,,
O094919,28-12-2025,28-12-2025,1,On Time,,,
O094920,20-03-2025,24-03-2025,7,Late,,,
O094921,19-04-2025,19-04-2025,5,On Time,,,
O094922,05-07-2026,05-07-2026,3,On Time,,,
O094923,07-10-2025,07-10-2025,8,On Time,,,
O094924,07-07-2026,12-07-2026,9,Late,,,
O094925,27-06-2026,27-06-2026,1,On Time,,,
O094926,19-07-2025,19-07-2025,8,On Time,,,
O094927,16-07-2026,16-07-2026,3,On Time,,,
O094928,10-07-2025,13-07-2025,6,Late,,,
O094929,26-01-2025,26-01-2025,4,On Time,,,
O094930,10-05-2025,10-05-2025,7,On Time,,,
O094931,15-10-2025,15-10-2025,8,On Time,,,
O094932,13-05-2026,13-05-2026,2,On Time,,,
O094933,20-06-2025,20-06-2025,1,Not Shipped,,,
O094934,30-08-2026,30-08-2026,1,On Time,,,
O094935,26-10-2025,26-10-2025,7,On Time,,,
O094936,14-08-2025,14-08-2025,8,On Time,,,
O094937,04-06-2025,04-06-2025,6,On Time,,,
O094938,22-09-2025,22-09-2025,6,On Time,,,
O094939,25-03-2025,27-03-2025,8,Not Shipped,,,
O094940,20-11-2025,20-11-2025,1,On Time,,,
O094941,09-05-2025,09-05-2025,2,On Time,,,
O094942,02-05-2025,02-05-2025,8,On Time,,,
O094943,25-03-2026,25-03-2026,6,On Time,,,
O094944,09-08-2026,09-08-2026,8,On Time,,,
O094945,28-08-2026,28-08-2026,3,On Time,,,
O094946,24-03-2025,24-03-2025,5,On Time,,,
O094947,15-12-2025,15-12-2025,2,On Time,,,
O094948,27-05-2026,30-05-2026,6,Late,,,
O094949,05-05-2025,05-05-2025,7,On Time,,,
O094950,15-03-2025,15-03-2025,5,On Time,,,
O094951,14-07-2025,15-07-2025,2,Late,,,
O094952,19-01-2025,19-01-2025,3,On Time,,,
O094953,09-05-2025,09-05-2025,3,On Time,,,
O094954,27-06-2025,27-06-2025,2,Not Shipped,,,
O094955,23-08-2026,23-08-2026,6,On Time,,,
O094956,05-07-2026,05-07-2026,7,On Time,,,
O094957,31-03-2025,31-03-2025,8,On Time,,,
O094958,04-05-2026,04-05-2026,4,On Time,,,
O094959,28-06-2026,28-06-2026,3,On Time,,,
O094960,24-11-2025,24-11-2025,6,On Time,,,
O094961,14-04-2026,15-04-2026,9,Not Shipped,,,
O094962,04-03-2025,04-03-2025,4,On Time,,,
O094963,09-05-2025,09-05-2025,4,On Time,,,
O094964,27-09-2025,27-09-2025,3,On Time,,,
O094965,05-07-2025,06-07-2025,7,Late,,,
O094966,21-06-2026,21-06-2026,1,On Time,,,
O094967,19-04-2025,19-04-2025,6,On Time,,,
O094968,04-03-2025,04-03-2025,1,On Time,,,
O094969,11-01-2026,11-01-2026,6,On Time,,,
O094970,11-02-2026,11-02-2026,3,On Time,,,
O094971,24-02-2025,24-02-2025,5,On Time,,,
O094972,14-02-2026,15-02-2026,4,Late,,,
O094973,08-07-2025,08-07-2025,2,On Time,,,
O094974,02-05-2026,02-05-2026,4,On Time,,,
O094975,07-04-2026,07-04-2026,5,On Time,,,
O094976,09-06-2025,09-06-2025,4,On Time,,,
O094977,06-04-2026,06-04-2026,8,On Time,,,
O094978,05-02-2025,05-02-2025,8,Not Shipped,,,
O094979,11-04-2025,11-04-2025,4,Not Shipped,,,
O094980,09-07-2025,09-07-2025,7,On Time,,,
O094981,19-01-2026,19-01-2026,2,On Time,,,
O094982,01-07-2026,01-07-2026,1,On Time,,,
O094983,22-02-2025,22-02-2025,7,On Time,,,
O094984,31-10-2025,02-11-2025,3,Late,,,
O094985,02-08-2025,02-08-2025,6,On Time,,,
O094986,02-01-2026,02-01-2026,7,On Time,,,
O094987,26-06-2025,26-06-2025,2,On Time,,,
O094988,23-10-2025,27-10-2025,11,Late,,,
O094989,22-04-2026,22-04-2026,4,On Time,,,
O094990,22-08-2026,22-08-2026,4,On Time,,,
O094991,16-10-2025,16-10-2025,1,On Time,,,
O094992,22-01-2025,22-01-2025,4,On Time,,,
O094993,21-02-2025,21-02-2025,4,On Time,,,
O094994,08-04-2026,08-04-2026,8,On Time,,,
O094995,13-10-2025,13-10-2025,3,On Time,,,
O094996,26-01-2026,29-01-2026,5,Late,,,
O094997,22-02-2025,22-02-2025,4,Not Shipped,,,
O094998,26-06-2026,26-06-2026,3,On Time,,,
O094999,28-01-2025,01-02-2025,9,Late,,,
O095000,24-05-2025,24-05-2025,3,On Time,,,
O095001,02-03-2026,02-03-2026,3,On Time,,,
O095002,21-06-2026,21-06-2026,7,On Time,,,
O095003,03-08-2025,03-08-2025,6,On Time,,,
O095004,01-05-2026,01-05-2026,4,On Time,,,
O095005,22-10-2025,22-10-2025,4,On Time,,,
O095006,20-04-2026,20-04-2026,6,On Time,,,
O095007,31-12-2025,31-12-2025,4,On Time,,,
O095008,16-06-2026,16-06-2026,2,On Time,,,
O095009,14-06-2026,14-06-2026,6,On Time,,,
O095010,24-09-2025,24-09-2025,5,On Time,,,
O095011,31-05-2025,03-06-2025,11,Not Shipped,,,
O095012,08-08-2026,08-08-2026,7,On Time,,,
O095013,10-04-2025,10-04-2025,2,On Time,,,
O095014,11-09-2025,11-09-2025,6,Not Shipped,,,
O095015,25-04-2026,25-04-2026,5,Not Shipped,,,
O095016,17-05-2025,17-05-2025,2,On Time,,,
O095017,13-01-2025,13-01-2025,8,On Time,,,
O095018,09-08-2026,09-08-2026,2,On Time,,,
O095019,25-12-2025,25-12-2025,1,On Time,,,
O095020,05-06-2025,05-06-2025,3,On Time,,,
O095021,18-03-2025,18-03-2025,3,On Time,,,
O095022,22-02-2025,26-02-2025,12,Late,,,
O095023,28-01-2026,28-01-2026,1,On Time,,,
O095024,17-06-2026,17-06-2026,4,On Time,,,
O095025,07-03-2025,07-03-2025,3,On Time,,,
O095026,15-04-2025,15-04-2025,2,On Time,,,
O095027,24-10-2025,24-10-2025,5,On Time,,,
O095028,17-06-2026,22-06-2026,12,Late,,,
O095029,13-10-2025,13-10-2025,5,On Time,,,
O095030,20-09-2025,20-09-2025,1,On Time,,,
O095031,16-04-2026,16-04-2026,7,On Time,,,
O095032,22-05-2026,22-05-2026,7,On Time,,,
O095033,04-02-2026,09-02-2026,10,Late,,,
O095034,03-07-2025,03-07-2025,4,On Time,,,
O095035,18-03-2026,18-03-2026,1,On Time,,,
O095036,25-03-2026,25-03-2026,8,Not Shipped,,,
O095037,19-04-2025,19-04-2025,8,On Time,,,
O095038,02-12-2025,02-12-2025,5,Not Shipped,,,
O095039,26-04-2025,26-04-2025,2,On Time,,,
O095040,10-02-2025,10-02-2025,7,Not Shipped,,,
O095041,12-01-2026,12-01-2026,5,On Time,,,
O095042,07-07-2026,08-07-2026,4,Late,,,
O095043,29-03-2026,29-03-2026,8,Not Shipped,,,
O095044,28-12-2025,28-12-2025,7,On Time,,,
O095045,31-03-2025,31-03-2025,1,On Time,,,
O095046,28-12-2025,28-12-2025,7,On Time,,,
O095047,23-02-2025,23-02-2025,8,On Time,,,
O095048,25-01-2025,25-01-2025,2,On Time,,,
O095049,25-09-2025,28-09-2025,5,Late,,,
O095050,08-08-2025,08-08-2025,7,On Time,,,
O095051,19-04-2026,19-04-2026,4,On Time,,,
O095052,21-07-2025,21-07-2025,3,Not Shipped,,,
O095053,21-02-2025,24-02-2025,5,Late,,,
O095054,01-03-2025,01-03-2025,8,On Time,,,
O095055,25-03-2026,25-03-2026,8,On Time,,,
O095056,17-04-2026,17-04-2026,5,On Time,,,
O095057,23-11-2025,24-11-2025,4,Late,,,
O095058,18-07-2025,22-07-2025,10,Late,,,
O095059,18-10-2025,18-10-2025,5,On Time,,,
O095060,22-05-2025,22-05-2025,6,On Time,,,
O095061,16-07-2026,16-07-2026,4,On Time,,,
O095062,17-08-2026,17-08-2026,4,On Time,,,
O095063,27-02-2025,27-02-2025,4,On Time,,,
O095064,28-04-2026,28-04-2026,6,Not Shipped,,,
O095065,22-07-2026,22-07-2026,3,On Time,,,
O095066,10-02-2026,10-02-2026,3,On Time,,,
O095067,29-12-2025,29-12-2025,5,On Time,,,
O095068,09-12-2025,09-12-2025,1,On Time,,,
O095069,07-08-2025,08-08-2025,7,Late,,,
O095070,08-02-2026,10-02-2026,5,Late,,,
O095071,03-09-2025,03-09-2025,2,Not Shipped,,,
O095072,09-08-2026,09-08-2026,4,On Time,,,
O095073,15-04-2026,16-04-2026,5,Late,,,
O095074,01-05-2026,01-05-2026,8,On Time,,,
O095075,09-06-2025,09-06-2025,4,On Time,,,
O095076,23-04-2025,23-04-2025,1,On Time,,,
O095077,15-08-2026,17-08-2026,5,Late,,,
O095078,07-08-2025,07-08-2025,3,On Time,,,
O095079,02-03-2025,04-03-2025,4,Late,,,
O095080,14-05-2025,14-05-2025,3,On Time,,,
O095081,14-05-2026,14-05-2026,2,On Time,,,
O095082,10-03-2026,10-03-2026,5,On Time,,,
O095083,05-08-2026,05-08-2026,7,On Time,,,
O095084,05-02-2026,05-02-2026,6,On Time,,,
O095085,25-05-2025,25-05-2025,2,On Time,,,
O095086,27-12-2025,27-12-2025,8,On Time,,,
O095087,19-08-2026,19-08-2026,4,On Time,,,
O095088,03-09-2025,03-09-2025,4,On Time,,,
O095089,27-01-2025,27-01-2025,7,On Time,,,
O095090,06-07-2026,06-07-2026,2,On Time,,,
O095091,10-05-2026,10-05-2026,2,On Time,,,
O095092,15-06-2026,15-06-2026,8,On Time,,,
O095093,23-05-2025,23-05-2025,7,On Time,,,
O095094,19-01-2025,19-01-2025,7,On Time,,,
O095095,09-02-2025,14-02-2025,10,Late,,,
O095096,05-03-2025,05-03-2025,2,On Time,,,
O095097,30-08-2026,30-08-2026,3,Not Shipped,,,
O095098,21-05-2025,21-05-2025,8,On Time,,,
O095099,29-07-2026,29-07-2026,1,Not Shipped,,,
O095100,25-04-2025,25-04-2025,4,On Time,,,
O095101,24-07-2026,24-07-2026,6,On Time,,,
O095102,27-09-2025,27-09-2025,3,Not Shipped,,,
O095103,20-08-2025,20-08-2025,2,Not Shipped,,,
O095104,22-08-2026,23-08-2026,3,Not Shipped,,,
O095105,10-07-2026,10-07-2026,5,On Time,,,
O095106,15-09-2025,15-09-2025,2,On Time,,,
O095107,20-05-2026,20-05-2026,3,On Time,,,
O095108,02-01-2026,02-01-2026,1,On Time,,,
O095109,01-11-2025,01-11-2025,4,On Time,,,
O095110,30-08-2025,30-08-2025,8,On Time,,,
